-0,0626185958254287	-0,0246679316888066	0,00743473140090045	0,0340574494536388	0,0555682784793537	0,0723352744879908	0,0847264934894959	0,0931099914938147	0,0978538245108929	0,099326048550676	0,0978947196231099	0,0939278937381401	0,0877936269057124	0,0798599751357723	0,0704949944382657	0,0600667408231383	0,0489432703003355	0,0374926388798032	0,0260829025714871	0,0150821173853327	0,00485833933128583	-0,00422037558070784	-0,0117859713407027	-0,017470391938753	-0,0209055813649131	-0,0217234836092374	-0,0195560426617801	-0,0140352025125955	-0,00479290715173797	0,00853889943073808	0,0263282732447785
-0,0664999137484908	-0,0306624115922038	-6,84063695266964e-05	0,0255988531523422	0,0466561182062046	0,0634201400248622	0,0762076698411167	0,08533545888777	0,0911202583976237	0,0938788196034795	0,0939278937381393	0,0915842320344047	0,0871645857250774	0,0809857060429593	0,0733643442208519	0,0646172514915572	0,0550611790878767	0,0450128782426123	0,0347891001885656	0,0247065961585384	0,0150821173853324	0,00623241510174946	-0,00152575945940881	-0,00787565506534068	-0,0125005204832444	-0,0150836044803182	-0,0153081558237603	-0,0128574232807691	-0,00741465561854283	0,00133689839572031	0,013713989994822
-0,0655295842677247	-0,0333793341383474	-0,00563460291589594	0,0179551849053909	0,0376406048312741	0,0536722323675146	0,0663006430198735	0,0757764122941116	0,0823501156959901	0,08627232873127	0,0877936269057122	0,0871645857250778	0,0846357806951277	0,080457787321623	0,0748811811103247	0,0681565375669937	0,0605344321973911	0,052265440507278	0,0436001380024152	0,0347891001885638	0,0260829025714848	0,0177321206569392	0,00998732995068806	0,00309910595849232	-0,00268197581388699	-0,00710533986068886	-0,00992041067615231	-0,0108766127545163	-0,00972337059001987	-0,00621010867690195	-8,62515094015756e-05
-0,06046230809039	-0,0332715197515953	-0,00946684670430076	0,0111249576177913	0,0286771397809786	0,0433629463515588	0,0553556238958294	0,0648284189800881	0,0719545781706327	0,0769073480337607	0,0798599751357698	0,0809857060429576	0,0804577873216218	0,0784494655380601	0,0751339872585701	0,0706845990494494	0,0652745474769956	0,0590770791075066	0,0522654405072798	0,045012878242613	0,0374926388798037	0,0298779689851497	0,0223421151249486	0,0150583238654981	0,0081998417730957	0,00193991541403917	-0,00354820864537386	-0,00809128383884576	-0,0115160636000788	-0,0136493013627755	-0,014317750560638
-0,0520527859237535	-0,0307917888563049	-0,0117681262008292	0,00510668419455961	0,0199211244817474	0,03276367681262	0,0437228233390635	0,0528870462129638	0,0603448275862068	0,0661846496106784	0,0704949944382647	0,0733643442208514	0,0748811811103245	0,0751339872585701	0,0742112448174739	0,072201435938922	0,0691930427748003	0,0652745474769947	0,0605344321973911	0,0550611790878755	0,0489432703003338	0,042269187986652	0,0351274142987159	0,0276064313884115	0,0197947214076248	0,0117807665082416	0,00365304884214796	-0,00449994943877026	-0,0125897461826271	-0,0205278592375366	-0,028225806451613
-0,0410557184750733	-0,0263929618768329	-0,0127414298715745	-0,000101122459298216	0,0115279603599959	0,022145818586308	0,031752452219638	0,0403478612599858	0,0479320457073516	0,0545050055617353	0,0600667408231368	0,0646172514915563	0,0681565375669936	0,0706845990494489	0,072201435938922	0,0727070482354131	0,072201435938922	0,0706845990494489	0,0681565375669936	0,0646172514915563	0,0600667408231368	0,0545050055617353	0,0479320457073516	0,0403478612599858	0,031752452219638	0,022145818586308	0,011527960359996	-0,000101122459298216	-0,0127414298715745	-0,0263929618768329	-0,0410557184750733
-0,028225806451613	-0,0205278592375366	-0,0125897461826271	-0,00449994943877026	0,00365304884214796	0,0117807665082416	0,0197947214076248	0,0276064313884115	0,0351274142987159	0,042269187986652	0,0489432703003338	0,0550611790878755	0,0605344321973911	0,0652745474769947	0,0691930427748003	0,072201435938922	0,0742112448174739	0,0751339872585701	0,0748811811103245	0,0733643442208514	0,0704949944382647	0,0661846496106784	0,0603448275862068	0,0528870462129638	0,0437228233390635	0,03276367681262	0,0199211244817474	0,00510668419455961	-0,0117681262008292	-0,0307917888563049	-0,0520527859237535
-0,014317750560638	-0,0136493013627755	-0,0115160636000788	-0,00809128383884576	-0,00354820864537386	0,00193991541403917	0,0081998417730957	0,0150583238654981	0,0223421151249486	0,0298779689851497	0,0374926388798037	0,045012878242613	0,0522654405072798	0,0590770791075066	0,0652745474769956	0,0706845990494494	0,0751339872585701	0,0784494655380601	0,0804577873216218	0,0809857060429576	0,0798599751357698	0,0769073480337607	0,0719545781706327	0,0648284189800881	0,0553556238958294	0,0433629463515588	0,0286771397809786	0,0111249576177913	-0,00946684670430076	-0,0332715197515953	-0,06046230809039
-8,62515094015756e-05	-0,00621010867690195	-0,00972337059001987	-0,0108766127545163	-0,00992041067615231	-0,00710533986068886	-0,00268197581388699	0,00309910595849232	0,00998732995068806	0,0177321206569392	0,0260829025714848	0,0347891001885638	0,0436001380024152	0,052265440507278	0,0605344321973911	0,0681565375669937	0,0748811811103247	0,080457787321623	0,0846357806951277	0,0871645857250778	0,0877936269057122	0,08627232873127	0,0823501156959901	0,0757764122941116	0,0663006430198735	0,0536722323675146	0,0376406048312741	0,0179551849053909	-0,00563460291589594	-0,0333793341383474	-0,0655295842677247
0,013713989994822	0,00133689839572031	-0,00741465561854283	-0,0128574232807691	-0,0153081558237603	-0,0150836044803182	-0,0125005204832444	-0,00787565506534068	-0,00152575945940881	0,00623241510174946	0,0150821173853324	0,0247065961585384	0,0347891001885656	0,0450128782426123	0,0550611790878767	0,0646172514915572	0,0733643442208519	0,0809857060429593	0,0871645857250774	0,0915842320344047	0,0939278937381393	0,0938788196034795	0,0911202583976237	0,08533545888777	0,0762076698411167	0,0634201400248622	0,0466561182062046	0,0255988531523422	-6,84063695266964e-05	-0,0306624115922038	-0,0664999137484908
0,0263282732447785	0,00853889943073808	-0,00479290715173797	-0,0140352025125955	-0,0195560426617801	-0,0217234836092374	-0,0209055813649131	-0,017470391938753	-0,0117859713407027	-0,00422037558070784	0,00485833933128583	0,0150821173853327	0,0260829025714871	0,0374926388798032	0,0489432703003355	0,0600667408231383	0,0704949944382657	0,0798599751357723	0,0877936269057124	0,0939278937381401	0,0978947196231099	0,099326048550676	0,0978538245108929	0,0931099914938147	0,0847264934894959	0,0723352744879908	0,0555682784793537	0,0340574494536388	0,00743473140090045	-0,0246679316888066	-0,0626185958254287
0,0370018975331965	0,0149430740037886	-0,00206111365569887	-0,0144114375449846	-0,0225086697637873	-0,0267535824118255	-0,0275469475888179	-0,0252895373944831	-0,0203821239285397	-0,0132254792907062	-0,00422037558070135	0,00623241510175626	0,017732120656948	0,0298779689851552	0,0422691879866594	0,0545050055617419	0,0661846496106841	0,0769073480337673	0,0862723287312729	0,0938788196034824	0,0993260485506771	0,102213243473138	0,102139632271148	0,0987044428449863	0,0915069030949357	0,0801462409212772	0,0642216842242922	0,0433324609042621	0,0170777988614682	-0,014943074003808	-0,0531309297912848
0,0449801621528429	0,0200966016905332	0,000577736403492591	-0,0139876154729253	-0,0240106357033668	-0,0299025060524784	-0,0320744082849064	-0,0309375241652973	-0,0269030354582974	-0,0203821239285531	-0,0117859713407109	-0,00152575945941709	0,00998732995068184	0,0223421151249396	0,0351274142987097	0,0479320457073458	0,0603448275862014	0,0719545781706303	0,0823501156959859	0,0911202583976219	0,0978538245108919	0,10213963227115	0,103566499913748	0,101723245674042	0,096198687787384	0,086581644489128	0,0724609340146277	0,0534253745992365	0,0290637844783081	-0,00103501811280371	-0,0372822149387452
0,049508366396414	0,0235466620665881	0,00292065455973243	-0,012765223391408	-0,0239065390540878	-0,0308988596955618	-0,0341377525830845	-0,034018784983911	-0,0309375241652957	-0,0252895373944936	-0,0174703919387593	-0,00787565506534746	0,003099105958487	0,0150583238654894	0,0276064313884051	0,0403478612599793	0,0528870462129571	0,064828418980084	0,0757764122941052	0,0853354588877659	0,0931099914938114	0,0987044428449869	0,101723245674038	0,101770832713709	0,0984516366967464	0,0913700903558947	0,0801306264238994	0,0643376776335057	0,043595676717459	0,0175090564085042	-0,0143177505606129
0,0498318095566696	0,0248404347076073	0,00476465234693155	-0,0107457483954272	-0,0220409783895388	-0,0294712485054726	-0,0333867696132984	-0,0341377525830857	-0,0320744082849041	-0,0275469475888232	-0,0209055813649127	-0,0125005204832421	-0,00268197581388105	0,00819984177310081	0,0197947214076339	0,0317524522196486	0,0437228233390753	0,0553556238958445	0,0663006430198864	0,0762076698411315	0,0847264934895102	0,0915069030949528	0,0961986877873899	0,0984516366967516	0,0979155389529685	0,094240183685971	0,0870753600256894	0,0760708571020541	0,0608764640449952	0,0411419699844441	0,01651716405033
0,0451957909263455	0,0235250991892374	0,00590674129900678	-0,00793067757996298	-0,0182585522832885	-0,0253482776465862	-0,0294712485054728	-0,0308988596955648	-0,0299025060524789	-0,0267535824118315	-0,0217234836092393	-0,0150836044803189	-0,00710533986068677	0,00193991541404046	0,0117807665082462	0,022145818586314	0,032763676812627	0,0433629463515689	0,053672232367523	0,0634201400248728	0,0723352744880017	0,080146240921293	0,0865816444891302	0,0913700903558969	0,0942401836859762	0,0949205296437518	0,0931397333936069	0,0886264000999251	0,0811091349270898	0,0703165430394845	0,0559772296014921
0,0348456097981848	0,0191478350871201	0,00614393294986141	-0,00432149804001272	-0,0124038593089241	-0,0182585522832942	-0,0220409783895448	-0,0239065390540975	-0,024010635703374	-0,0225086697637959	-0,0195560426617849	-0,0153081558237625	-0,00992041067615053	-0,00354820864537054	0,0036530488421558	0,0115279603600068	0,0199211244817609	0,0286771397809964	0,0376406048312917	0,0466561182062251	0,0555682784793749	0,0642216842243196	0,0724609340146374	0,0801306264239067	0,087075360025706	0,0931397333936134	0,0981683451012074	0,102005793722066	0,104496677829769	0,105485595997892	0,104817146800016
0,0180265654649077	0,0112558219768904	0,00527323883340461	8,03031294398379e-05	-0,00432149804001428	-0,00793067757996822	-0,0107457483954324	-0,0127652233914173	-0,0139876154729332	-0,0144114375449906	-0,0140352025126	-0,0128574232807718	-0,0108766127545163	-0,00809128383884412	-0,00449994943876555	-0,000101122459291037	0,00510668419456898	0,0111249576178041	0,0179551849054038	0,0255988531523578	0,0340574494536555	0,0433324609042866	0,0534253745992407	0,0643376776335073	0,076070857102076	0,0886264000999364	0,102005793722078	0,11621052506349	0,131242081219163	0,147101949284086	0,163791616353248
-0,00601604278070702	-0,000603760565789049	0,00309167048354808	0,00527323883339535	0,00614393294984363	0,00590674129898388	0,00476465234690698	0,00292065455970369	0,000577736403465255	-0,00206111365571756	-0,00479290715175386	-0,00741465561855271	-0,00972337059002316	-0,0115160636000742	-0,0125897461826151	-0,0127414298715548	-0,0117681262008024	-0,00946684670426698	-0,0056346029158576	-6,84063694833398e-05	0,00743473140094665	0,0170777988615235	0,0290637844783378	0,0435956767174808	0,0608764640450432	0,0811091349271161	0,10449667782979	0,131242081219157	0,161548333561307	0,19561842332233	0,233655338968319
-0,0380369156462051	-0,0168837329654201	-0,000603760565832499	0,0112558219769164	0,0191478350871856	0,0235250991893338	0,0248404347077198	0,0235466620667024	0,0200966016906403	0,0149430740038925	0,00853889943081751	0,00133689839577456	-0,00621010867687797	-0,013649301362781	-0,020527859237576	-0,0263929618769038	-0,0307917888564058	-0,0332715197517232	-0,0333793341384972	-0,0306624115923689	-0,0246679316889797	-0,0149430740039705	-0,00103501811298272	0,0175090564083426	0,041141969984364	0,0703165430394406	0,105485595997931	0,147101949284194	0,195618423322588	0,251487838537474	0,315163015353208
-0,0787907538382175	-0,0380369156460375	-0,00601604278075223	0,0180265654648996	0,0348456097981811	0,0451957909263548	0,0498318095566831	0,0495083663964282	0,0449801621528534	0,0370018975332208	0,0263282732447931	0,013713989994833	-8,62515093972985e-05	-0,0143177505606349	-0,0282258064516172	-0,0410557184750821	-0,0520527859237664	-0,0604623080904081	-0,0655295842677443	-0,0664999137485124	-0,0626185958254501	-0,0531309297912947	-0,0372822149387837	-0,0143177505606544	0,0165171640503556	0,0559772296015089	0,104817146800068	0,163791616353296	0,233655338968454	0,315163015352806	0,409069346213617
